"Title","Type","Availability","MSRP Currency","MSRP","Show Price Currency","Show Price","Publisher","Location","Priority","Notes","Thumbs","BGGId","BGGVersionId","Mfg Product Code","Release Date","Override Release Date","Events"
"Star Scrappers: Cave-in","Standalone","For Sale","USD",40,"N/A","N/A","Hexy Studio","641 (Ares Games)","N/A","N/A",5,"228183","356683","","2018-01-00","",""
"Star Scrappers: Orbital","Standalone","For Sale","USD",40,"N/A","N/A","Hexy Studio","641 (Ares Games)","N/A","N/A",11,"284306","0",,,,""
"Fitna: The Global War in the Middle East","Standalone","For Sale","USD",68,"N/A","N/A","Nuts! Publishing","641 (Ares Games)","N/A","N/A",8,"253696","407288","","2020-06-00","",""
"This War Without an Enemy","Standalone","For Sale","USD",72,"N/A","N/A","Nuts! Publishing","641 (Ares Games)","N/A","N/A",10,"203321","316827","","2020-09-00","",""
"The Thing: The Boardgame","Standalone","For Sale","N/A","N/A","N/A","N/A","Pendragon Game Studio","2763","N/A","N/A",32,"295293","483140","","2022-05-00","",""
"Terra Mystica: Big Box","Standalone","For Sale","USD",150,"N/A","N/A","Capstone Games","459","N/A","N/A",37,"356238","602819","TM-BIGBOX","2022-05-08","",""
"Terra Mystica: Automa Solo Box","Expansion","For Sale","USD",20,"N/A","N/A","Capstone Games","459","N/A","N/A",47,"349169","602818","TM-SOLO","2022-05-03","",""
"Ark Nova","Standalone","For Sale","USD",75,"N/A","N/A","Capstone Games","459","N/A","N/A",227,"342942","571944","","2022-04-19","",""
"The Red Burnoose: Algeria 1857","Standalone","For Sale","USD",65,"N/A","N/A","Hit 'Em With a Shoe","2660","N/A","N/A",20,"339165","564657","","0000-00-00","Q3 2022",""
"Dirt Dog","Standalone","For Sale","USD",20,"N/A","N/A","Hit 'Em With a Shoe","2660","N/A","N/A",5,"318577","525050","","2021-08-00","",""
"Cryptid: Urban Legends","Standalone","For Sale","GBP",20,"N/A","N/A","Osprey Games","2744","N/A","N/A",17,"343274","572615","","2022-04-28","",""
"Crescent Moon","Standalone","For Sale","GBP",65,"N/A","N/A","Osprey Games","2744","N/A","N/A",88,"348073","581781","","2022-05-26","",""
"Village Rails","Standalone","For Sale","GBP",20,"N/A","N/A","Osprey Games","2744","N/A","N/A",40,"358085","602230","","2022-08-18","",""
"Undaunted: Stalingrad","Standalone","For Sale","GBP",90,"N/A","N/A","Osprey Games","2744","N/A","N/A",131,"354570","595188","","2022-10-25","",""
"Omicron Protocol: Up to No Good","Expansion","For Sale","USD",65,"N/A","N/A","Dead Alive Games","2953","N/A","N/A",5,"293930","480557","","2022-04-30","",""
"1941: Race to Moscow","Standalone","For Sale","USD",115,"N/A","N/A","PHALANX","641 (Ares Games)","N/A","N/A",18,"190572","295354","PHGA080","2022-06-00","",""
"Successors (Fourth Edition)","Standalone","For Sale","USD",115,"N/A","N/A","PHALANX","641 (Ares Games)","N/A","N/A",25,"325348","538308","PHGA076","2021-07-00","",""
"Planet Unknown","Standalone","For Sale","USD",80,"N/A","N/A","Adam's Apple Games, LLC","1930","N/A","N/A",198,"258779","418184","","2022-08-00","",""
"Four Humours","Standalone","Demo","N/A","N/A","N/A","N/A","Adam's Apple Games, LLC","1930","N/A","N/A",48,"313093","514919","","2022-10-00","",""
"Starship Captains","Standalone","Demo","N/A","N/A","N/A","N/A","Czech Games Edition","Rooms 235–239","N/A","N/A",224,"363369","615827","CGE00065","0000-00-00","Q4 2022",""
"Power Core: Call of Cthulhu","Standalone","Demo","N/A","N/A","N/A","N/A","Board&Dice","2535","N/A","N/A",15,"363342","615747","","0000-00-00","Q3 2023",""
"Deckscape: In Wonderland","Standalone","For Sale","USD",15,"N/A","N/A","dV Giochi","2105","N/A","N/A",26,"361639","615480","","2022-00-00","",""
"Decktective: You Can't Cheat Death","Standalone","For Sale","USD",15,"N/A","N/A","dV Giochi","2105","N/A","N/A",18,"361637","615481","","2022-00-00","",""
"The Isle of Cats: Kittens + Beasts","Expansion","For Sale","USD",35,"N/A","N/A","The City of Games","2758","N/A","N/A",53,"338020","562730","TCOK617","2022-03-00","",""
"The Isle of Cats: Boat Pack","Expansion","For Sale","USD",25,"N/A","N/A","The City of Games","2758","N/A","N/A",47,"338021","562731","TCOK618","2022-03-00","",""
"Gutenberg","Standalone","For Sale","USD",70,"N/A","N/A","Portal Games","937","N/A","N/A",131,"339958","595168","","2022-06-09","",""
"Weirdwood Manor","Standalone","Demo","N/A","N/A","N/A","N/A","Greyridge Games","2859","N/A","N/A",30,"359601","604977","","2023-00-00","",""
"Wormholes","Standalone","For Sale","N/A","N/A","N/A","N/A","Alderac Entertainment Group","801","N/A","N/A",144,"350689","586619","","0000-00-00","Q3/Q4 2022",""
"Ready Set Bet","Standalone","For Sale","N/A","N/A","N/A","N/A","Alderac Entertainment Group","801","N/A","N/A",60,"351040","587347","","2022-08-00","",""
"The Guild of Merchant Explorers","Standalone","For Sale","N/A","N/A","N/A","N/A","Alderac Entertainment Group","801","N/A","N/A",157,"350933","587089","AEG 7102","2022-06-00","",""
"Dog Lover","Standalone","For Sale","N/A","N/A","N/A","N/A","Alderac Entertainment Group","801","N/A","N/A",66,"344839","575428","AEG 7101","2022-02-00","",""
"That Old Wallpaper","Standalone","For Sale","N/A","N/A","N/A","N/A","Alderac Entertainment Group","801","N/A","N/A",47,"359763","605252","","2022-08-00","",""
"The Stifling Dark","Standalone","Demo","N/A","N/A","N/A","N/A","Sophisticated Cerberus Games, LLC","3062","N/A","N/A",17,"346773","578718","","2023-00-00","",""
"Evergreen","Standalone","For Sale","USD",60,"N/A","N/A","Horrible Guild","166","N/A","N/A",74,"363307","615672","","2022-10-00","",""
"Mosaic: A Story of Civilization","Standalone","Demo","N/A","N/A","N/A","N/A","Forbidden Games","2238","N/A","N/A",75,"329551","548112","","2022-07-00","",""
"USPS: The Great American Mail Race","Standalone","For Sale","USD",30,"N/A","N/A","Big Potato","3019","N/A","N/A",58,"364679","619284","","2022-08-00","",""
"Thunder Rolls","Standalone","For Sale","USD",85,"USD",75,"Mr. B Games","2236","N/A","N/A",20,"334216","556111","","2022-08-00","",""
"Hellenica: Story of Greece – Leaders and Legends","Expansion","For Sale","USD",65,"USD",55,"Mr. B Games","2236","N/A","N/A",10,"295123","482832","","2021-09-00","",""
"Built for War: Design, Build, and Destroy World War II Tanks","Standalone","For Sale","USD",70,"USD",60,"Mr. B Games","2236","N/A","N/A",10,"290619","474596","","2021-11-00","",""
"Diamond Dig","Standalone","Demo","N/A","N/A","N/A","N/A","Mr. B Games","2236","N/A","N/A",10,"301679","494052","","2022-00-00","",""
"Sports Dice: Soccer","Standalone","For Sale","USD",15,"N/A","N/A","FunWiz","1909 (FoxMind)","N/A","N/A",14,"364195","618193","SDSOCC-BIL","2022-07-15","",""
"Match Madness Duo","Standalone","For Sale","USD",20,"N/A","N/A","FoxMind","1909","N/A","N/A",11,"364113","618059","MATCHDUO-BIL","2022-08-01","",""
"Racing Hedgehogs","Standalone","Demo","N/A","N/A","N/A","N/A","FoxMind","1909","N/A","N/A",18,"355622","597642","","2022-00-00","",""
"Go PoP! Presto","Standalone","For Sale","N/A","N/A","N/A","N/A","FoxMind","1909","N/A","N/A",9,"351554","588205","","2021-00-00","",""
"G.I. Joe Deck-Building Game: Shadow of the Serpent Expansion","Expansion","For Sale","USD",30,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",24,"358553","603171","","2022-06-00","",""
"Galaxy Trucker: Keep on Trucking","Expansion","Demo","N/A","N/A","N/A","N/A","Czech Games Edition","Rooms 235–239","N/A","N/A",49,"360232","606179","","2022-00-00","Q3 2022",""
"Dice Hunters of Therion","Standalone","For Sale","USD",25,"N/A","N/A","AMIGO","2205","N/A","N/A",15,"365124","621700","","2022-09-00","",""
"Birdwatcher","Standalone","Demo","N/A","N/A","N/A","N/A","Renegade Game Studios","2309","N/A","N/A",29,"342343","570921","","2022-12-00","",""
"Wreckland Run","Standalone","Demo","N/A","N/A","N/A","N/A","Renegade Game Studios","2309","N/A","N/A",26,"353411","592106","","2022-11-00","",""
"G.I. JOE Mission Critical","Standalone","Demo","N/A","N/A","N/A","N/A","Renegade Game Studios","2309","N/A","N/A",16,"358094","602238","","2022-11-00","",""
"Circadians: Chaos Order","Standalone","Demo","N/A","N/A","N/A","N/A","Garphill Games","2309 (Renegade Game Studios)","N/A","N/A",55,"329226","547512","","0000-00-00","",""
"Steam Up: A Feast of Dim Sum","Standalone","Demo","N/A","N/A","N/A","N/A","Hot Banana Games","2228","N/A","N/A",50,"307561","504678","","2023-04-00","",""
"Sentinels of the Multiverse: Definitive Edition","Standalone","For Sale","USD",70,"N/A","N/A","Greater Than Games, LLC","1321","N/A","N/A",26,"335212","557708","SMDE-CORE","2022-01-00","",""
"Legends of Sleepy Hollow","Standalone","For Sale","USD",100,"N/A","N/A","Greater Than Games, LLC","1321","N/A","N/A",12,"232106","363428","","2022-04-00","",""
"The Cube: Area 51","Standalone","For Sale","USD",20,"N/A","N/A","Greater Than Games, LLC","1321","N/A","N/A",9,"358460","602918","CUBE-CORE","2022-01-27","",""
"Vampire: The Masquerade – Rivals – The Heart of Europe","Expansion","For Sale","USD",30,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",5,"358554","603172","","2022-06-00","",""
"Space Station Phoenix","Standalone","For Sale","USD",80,"N/A","N/A","Rio Grande Games","829","N/A","N/A",61,"356414","599159","RIO578","2022-05-00","",""
"Dominion: Seaside (Second Edition)","Expansion","For Sale","USD",40,"N/A","N/A","Rio Grande Games","829","N/A","N/A",10,"355958","598230","","2022-06-00","",""
"Dominion: Seaside – Update Pack","Expansion","For Sale","USD",15,"N/A","N/A","Rio Grande Games","829","N/A","N/A",9,"356205","598540","","0000-00-00","",""
"Dominion: Prosperity (Second Edition)","Expansion","For Sale","USD",45,"N/A","N/A","Rio Grande Games","829","N/A","N/A",12,"362517","613377","RIO621","2022-06-00","",""
"Dominion: Prosperity – Update Pack","Expansion","For Sale","USD",15,"N/A","N/A","Rio Grande Games","829","N/A","N/A",8,"364019","617797","","2022-07-00","",""
"Race for the Galaxy: Expansion and Brinkmanship","Expansion","For Sale","USD",40,"N/A","N/A","Rio Grande Games","829","N/A","N/A",18,"270439","587342","RIO567","2022-06-00","",""
"Dominion: Hinterlands – Update Pack","Expansion","For Sale","USD",15,"N/A","N/A","Rio Grande Games","829","N/A","N/A",5,"365192","620242","","2022-07-00","",""
"Knight Fall","Standalone","For Sale","USD",45,"N/A","N/A","Red Raven Games","516","N/A","N/A",86,"364541","618887","RVM028","0000-00-00","Q3 2022",""
"Cult of the Deep","Standalone","For Sale","USD",45,"N/A","N/A","B.A. Games","267","N/A","N/A",21,"324641","536759","","2022-06-00","",""
"Pocket Paragons: AEGIS","Standalone","For Sale","USD",25,"N/A","N/A","Solis Game Studio","175","N/A","N/A",6,"321241","529856","","2021-12-00","",""
"Murder Show","Standalone","Demo","N/A","N/A","N/A","N/A","Lowtek Games LLC","2858","N/A","N/A",6,"366042","621900","","0000-00-00","",""
"Mallow Mayhem","Standalone","Demo","N/A","N/A","N/A","N/A","Lowtek Games LLC","2858","N/A","N/A",9,"366043","621901","","0000-00-00","",""
"Ogre Sandwich","Standalone","For Sale","USD",30,"N/A","N/A","Strange Machine Games","1340","N/A","N/A",7,"366395","622877","","0000-00-00","",""
"Robotech: Reconstruction","Standalone","For Sale","USD",45,"N/A","N/A","Strange Machine Games","1340","N/A","N/A",10,"331795","552091","","0000-00-00","",""
"Dandelions","Standalone","For Sale","USD",20,"N/A","N/A","BoardGameTables.com","451","N/A","N/A",35,"347883","581426","","2022-07-00","",""
"Psychic Pizza Deliverers Go to the Ghost Town","Standalone","For Sale","USD",40,"N/A","N/A","BoardGameTables.com","451","N/A","N/A",28,"272666","0",,,,""
"Nightmare Productions","Standalone","For Sale","USD",60,"N/A","N/A","Trick or Treat Studios","1161","N/A","N/A",34,"904","618301","","2022-08-00","",""
"TrollFest","Standalone","For Sale","USD",60,"N/A","N/A","Trick or Treat Studios","1161","N/A","N/A",12,"343699","573323","TPQ TFB01","2022-03-00","",""
"Blood Orders","Standalone","For Sale","USD",70,"N/A","N/A","Trick or Treat Studios","1161","N/A","N/A",17,"340569","567475","TPQ BOB01","2022-03-00","",""
"World-Z League","Standalone","For Sale","USD",50,"N/A","N/A","Trick or Treat Studios","1161","N/A","N/A",12,"343700","573324","TPQ WZB01","2022-06-00","",""
"Hamburg","Standalone","Demo","N/A","N/A","N/A","N/A","Queen Games","2627","N/A","N/A",26,"314580","518109","","2022-00-00","Q4 2022",""
"Amsterdam","Standalone","Demo","N/A","N/A","N/A","N/A","Queen Games","2627","N/A","N/A",27,"314582","518114","","2022-02-00","Q4 2022",""
"New York City","Standalone","Demo","N/A","N/A","N/A","N/A","Queen Games","2627","N/A","N/A",19,"346645","578370","","2022-00-00","Q4 2022",""
"Marrakesh","Standalone","Demo","N/A","N/A","N/A","N/A","Queen Games","2627","N/A","N/A",30,"342810","581783","","2022-00-00","Q4 2022",""
"Helsinki","Standalone","Demo","N/A","N/A","N/A","N/A","Queen Games","2627","N/A","N/A",16,"363351","615793","","2022-10-00","",""
"Dragonquest: Fantasy Dice Game","Standalone","Demo","N/A","N/A","N/A","N/A","Queen Games","2627","N/A","N/A",12,"359127","604119","","2022-06-00","Q3 2022",""
"Old London Bridge","Standalone","For Sale","USD",65,"N/A","N/A","Queen Games","2627","N/A","N/A",14,"354273","594260","","2022-04-00","Q3 2022",""
"Soulmates","Standalone","For Sale","USD",40,"N/A","N/A","Chili Island","2627 (Queen Games)","N/A","N/A",5,"365188","620238","","2022-00-00","Q3 2022",""
"Top Ten Quiz","Standalone","For Sale","USD",40,"N/A","N/A","Chili Island","2627 (Queen Games)","N/A","N/A",5,"365190","620240","","2022-00-00","Q3 2022",""
"Disney Big Thunder Mountain Railroad","Standalone","For Sale","USD",30,"N/A","N/A","Funko Games","1811 / ICC 137","N/A","N/A",27,"358027","602124","60497","2022-06-00","",""
"Disney A Goofy Movie Game","Standalone","For Sale","USD",24,"N/A","N/A","Funko Games","1811 / ICC 137","N/A","N/A",29,"358026","602123","60868","2022-00-00","Q2/Q3 2022",""
"E.T. The Extra-Terrestrial: Light Years From Home Game","Standalone","For Sale","USD",30,"N/A","N/A","Funko Games","1811 / ICC 137","N/A","N/A",36,"355772","597708","","2022-06-00","",""
"Funkoverse Strategy Game: Universal Monsters 100","Standalone","For Sale","USD",40,"N/A","N/A","Funko Games","1811 / ICC 137","N/A","N/A",28,"355786","597725","60529","0000-00-00","Q2/Q3 2022",""
"Wicked & Wise","Standalone","For Sale","USD",35,"N/A","N/A","Weird Giraffe Games","2766","N/A","N/A",20,"331228","551195","","2022-00-00","Q4 2022",""
"Gift of Tulips","Standalone","For Sale","USD",20,"N/A","N/A","Weird Giraffe Games","2766","N/A","N/A",34,"286788","467866","","2022-02-00","",""
"Jurassic World: The Legacy of Isla Nublar","Standalone","Demo","N/A","N/A","N/A","N/A","Funko Games","1811 / ICC 137","N/A","N/A",44,"352567","590704","56323","2022-10-00","",""
"Dominion: Hinterlands (Second Edition)","Expansion","For Sale","USD",40,"N/A","N/A","Rio Grande Games","829","N/A","N/A",10,"365432","620705","RIO623","2022-07-00","",""
"Crusaders: Thy Will Be Done – Divine Influence","Expansion","For Sale","USD",30,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",44,"289240","620325","RGS 02471","2022-07-00","",""
"CATAN: Dawn of Humankind","Standalone","Demo","N/A","N/A","N/A","N/A","Catan Studio","1229","N/A","N/A",15,"358858","603671","CN3026","2022-10-01","Q3 2022",""
"The Isle of Cats: Explore & Draw","Standalone","For Sale","USD",30,"N/A","N/A","The City of Games","2758","N/A","N/A",40,"338460","563490","","2022-03-00","",""
"NEXUS: Arena Combat System","Standalone","Demo","N/A","N/A","N/A","N/A","D-Verse Publishing, LLC","1641","N/A","N/A",10,"248760","398761","","2022-00-00","",""
"Fire & Stone","Standalone","For Sale","USD",45,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",19,"342927","571918","51233E","2022-05-00","",""
"A Battle Through History","Standalone","For Sale","USD",60,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",12,"349042","583479","57702G","2022-01-00","",""
"Carnegie","Standalone","For Sale","USD",70,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",132,"310873","581019","57007G","2022-04-00","",""
"First Rat","Standalone","For Sale","USD",40,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",64,"347703","581141","4250231729942","2022-03-00","",""
"Raccoon Robbers","Standalone","For Sale","USD",35,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",22,"341700","569675","52156G","2022-04-00","",""
"Bubble Trouble","Standalone","For Sale","USD",34,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",5,"341701","569676","65502G","2022-04-00","",""
"Happy Hopping","Standalone","For Sale","USD",34,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",4,"341702","569677","65503G","2022-04-00","",""
"The Dwarves Big Box","Standalone","For Sale","USD",65,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",9,"302882","515480","51933G","0000-00-00","Q4 2020",""
"Mission Control: Critical Orbit","Standalone","Demo","N/A","N/A","N/A","N/A","Th3rd World Studios","151","N/A","N/A",45,"360121","605986","","0000-00-00","",""
"The Stuff of Legend","Standalone","Demo","N/A","N/A","N/A","N/A","Th3rd World Studios","151","N/A","N/A",71,"256704","413055","","2022-00-00","",""
"Oh Really?","Standalone","For Sale","USD",20,"N/A","N/A","Randolph","2109 (Hachette Boardgames)","N/A","N/A",51,"341192","613582","","2022-08-31","",""
"Movie Mind","Standalone","For Sale","USD",35,"N/A","N/A","Gigamic","2109 (Hachette Boardgames)","N/A","N/A",43,"340118","614669","GTRO-EN","2022-09-28","",""
"Orlog: Assassin's Creed Valhalla Dice Game","Standalone","For Sale","USD",40,"N/A","N/A","Ubisoft Montreal","2109 (Hachette Boardgames)","N/A","N/A",15,"342479","605849","PA001OR","2022-06-08","",""
"wrestLEgacy","Standalone","Demo","N/A","N/A","N/A","N/A","Basenti","Lucas Oil Stadium","N/A","N/A",2,"365438","620728","","2023-00-00","",""
"Mischief of Faction","Standalone","Demo","N/A","N/A","N/A","N/A","Basenti","Lucas Oil Stadium","N/A","N/A",2,"347751","581196","","2022-01-00","",""
"BIGFOOT: Roll & Smash – MODS Expansion","Expansion","Demo","N/A","N/A","N/A","N/A","XYZ Game Labs, Inc","1831","N/A","N/A",7,"363318","615701","","0000-00-00","Q4 2022",""
"BIGFOOT: Roll & Smash","Standalone","Demo","N/A","N/A","N/A","N/A","XYZ Game Labs, Inc","1831","N/A","N/A",14,"346979","579492","","2022-08-04","",""
"Rear Window","Standalone","For Sale","USD",35,"N/A","N/A","Funko Games","1811 / ICC 137","N/A","N/A",59,"358816","603603","60501","2022-06-00","",""
"Town 66","Standalone","For Sale","USD",23,"N/A","N/A","Oink Games","2135","N/A","N/A",16,"361212","609407","","2022-04-28","",""
"SCOUT","Standalone","For Sale","USD",23,"N/A","N/A","Oink Games","2135","N/A","N/A",91,"291453","580253","2220820211","2021-10-00","",""
"Order Overload: Cafe","Standalone","For Sale","USD",23,"N/A","N/A","Oink Games","2135","N/A","N/A",9,"361214","609412","","2022-04-00","",""
"The Diamond Swap","Standalone","For Sale","USD",23,"N/A","N/A","Oink Games","2135","N/A","N/A",12,"352234","589538","","0000-00-00","",""
"Deep Sea Adventure: Expansion Die","Expansion","For Sale","N/A","N/A","N/A","N/A","Oink Games","2135","N/A","N/A",32,"349150","583739","","2021-10-00","",""
"Tacopocalypse","Standalone","For Sale","USD",12,"N/A","N/A","Redshift Games","1703 (Catalyst Game Labs)","N/A","N/A",6,"342546","571240","RDS1040","2022-05-00","",""
"Birds of a Feather: Western North America","Standalone","Demo","N/A","N/A","N/A","N/A","Snowbright Studio","3039","N/A","N/A",30,"358000","602069","SBS","2022-10-00","",""
"Less Is More","Standalone","For Sale","USD",20,"N/A","N/A","Spin Master Ltd.","2727","N/A","N/A",8,"342542","621659","6064352","2022-07-15","",""
"The Godfather: Last Family Standing","Standalone","For Sale","USD",20,"N/A","N/A","Spin Master Ltd.","2727","N/A","N/A",11,"365634","621033","","2022-06-21","",""
"Marvel United: X-Men","Standalone","For Sale","USD",35,"N/A","N/A","Spin Master Ltd.","2727","N/A","N/A",43,"336382","559755","MUN011","2021-09-00","",""
"Marvel Zombies: Heroes' Resistance","Standalone","For Sale","USD",50,"N/A","N/A","Spin Master Ltd.","2727","N/A","N/A",31,"366023","621875","6062212","2022-10-01","",""
"Yosemite","Standalone","For Sale","USD",30,"N/A","N/A","WizKids (I)","1719","N/A","N/A",24,"357079","600370","87523","2022-08-00","",""
"Marvel: Remix","Standalone","For Sale","USD",20,"N/A","N/A","WizKids (I)","1719","N/A","N/A",42,"359152","604161","","2022-08-00","",""
"Dungeons & Dragons: Onslaught","Standalone","Demo","N/A","N/A","N/A","N/A","WizKids (I)","1719","N/A","N/A",22,"359835","605392","89700","2023-01-00","",""
"Dragonfest","Standalone","Demo","N/A","N/A","N/A","N/A","Adam's Apple Games, LLC","1930","N/A","N/A",7,"366089","622033","","2023-00-00","",""
"Pocket Paragons: Temporal Odyssey","Standalone","For Sale","USD",25,"N/A","N/A","Solis Game Studio","175","N/A","N/A",7,"321242","529857","","2021-12-00","",""
"Maeshowe: an Orkney Saga","Standalone","For Sale","N/A","N/A","N/A","N/A","Dragon Dawn Productions","Envoy HQ — Hall D","N/A","N/A",6,"322560","532240","","2021-09-00","",""
"Gray Eminence: Year of Chaos","Expansion","For Sale","N/A","N/A","N/A","N/A","Dragon Dawn Productions","Envoy HQ — Hall D","N/A","N/A",3,"334327","556277","","2021-07-00","",""
"Pocket Paragons: Rivals of Aether","Standalone","For Sale","USD",25,"N/A","N/A","Solis Game Studio","175","N/A","N/A",5,"321244","529859","","2021-12-00","",""
"Pocket Paragons: Origins","Standalone","For Sale","USD",25,"N/A","N/A","Solis Game Studio","175","N/A","N/A",5,"321240","529855","","2021-12-00","",""
"CATAN: 3D Expansions – Seafarers + Cities & Knights","Expansion","Demo","N/A","N/A","N/A","N/A","Catan Studio","1229","N/A","N/A",11,"358860","603674","CN3172","0000-00-00","Q4 2022",""
"It's a Wonderful Kingdom","Standalone","For Sale","USD",45,"N/A","N/A","Lucky Duck Games","157","N/A","N/A",59,"327711","621095","","2022-08-00","",""
"Great Western Trail: Argentina","Standalone","Demo","N/A","N/A","N/A","N/A","eggertspiele","2239 (Plan B Games)","N/A","N/A",158,"364011","617776","","2024-00-00","Q4 2022",""
"Maui","Standalone","Demo","N/A","N/A","N/A","N/A","Next Move Games","2239 (Plan B Games)","N/A","N/A",38,"361279","609628","","2022-00-00","Q3 2022",""
"Great Western Trail: Rails to the North (Second Edition)","Expansion","For Sale","USD",40,"N/A","N/A","eggertspiele","2239 (Plan B Games)","N/A","N/A",109,"359451","604708","ESG 50161","2022-00-00","Q3 2022",""
"Yak","Standalone","For Sale","USD",45,"N/A","N/A","Pretzel Games","2239 (Plan B Games)","N/A","N/A",30,"351038","587345","PZE20080","2022-07-00","",""
"Azul: Queen's Garden","Standalone","For Sale","USD",45,"N/A","N/A","Next Move Games","2239 (Plan B Games)","N/A","N/A",60,"346965","579474","","2022-04-00","",""
"Equinox","Standalone","For Sale","USD",40,"N/A","N/A","Plan B Games","2239","N/A","N/A",24,"329450","572817","PB 40080","0000-00-00","Q3 2021",""
"Studies in Sorcery","Standalone","For Sale","USD",25,"N/A","N/A","Weird Giraffe Games","2766","N/A","N/A",18,"286790","467868","","2021-11-00","",""
"Studies in Sorcery: Divination","Expansion","For Sale","USD",12,"N/A","N/A","Weird Giraffe Games","2766","N/A","N/A",14,"336388","559766","","0000-00-00","",""
"Blitz Bowl: Ultimate Edition","Standalone","For Sale","USD",50,"N/A","N/A","Games Workshop Ltd.","2411","N/A","N/A",14,"359065","604006","60010999008","0000-00-00","Q3 2022",""
"Combat Arena: Clash of Champions","Standalone","For Sale","USD",35,"N/A","N/A","Games Workshop Ltd.","2411","N/A","N/A",8,"330704","550314","","0000-00-00","Q3 2022",""
"Warhammer Quest: Lost Relics","Standalone","For Sale","USD",50,"N/A","N/A","Games Workshop Ltd.","2411","N/A","N/A",10,"359066","604007","60010799016","0000-00-00","Q3 2022",""
"CoraQuest","Standalone","For Sale","USD",45,"N/A","N/A","Bright Eye Games","2400A","N/A","N/A",367,"318546","545342","","2022-10-00","",""
"The Game of 49","Standalone","For Sale","USD",20,"N/A","N/A","Breaking Games","2329","N/A","N/A",5,"159492","623793","","2022-07-07","",""
"Animals in Espionage","Standalone","For Sale","USD",14,"N/A","N/A","Twin City Games","2209","N/A","N/A",8,"303812","497968","","2022-01-00","",""
"King of Tokyo: Monster Box","Standalone","For Sale","USD",70,"N/A","N/A","IELLO","1429","N/A","N/A",16,"336755","560361","","2021-12-17","",""
"Get on Board: New York & London","Standalone","For Sale","USD",30,"N/A","N/A","IELLO","1429","N/A","N/A",30,"347013","579547","","2022-01-00","",""
"Gasha","Standalone","For Sale","USD",20,"N/A","N/A","25th Century Games","1457","N/A","N/A",13,"340899","601387","","0000-00-00","Q4 2022",""
"Betrayal at House on the Hill: 3rd Edition","Standalone","Demo","N/A","N/A","N/A","N/A","Avalon Hill","Hall E","N/A","N/A",28,"358504","603026","F4541","2022-08-01","",""
"Risk: Shadow Forces","Standalone","Demo","N/A","N/A","N/A","N/A","Avalon Hill","Hall E","N/A","N/A",16,"349769","585098","F4192","2022-08-01","",""
"Arcana Rising","Standalone","For Sale","USD",45,"N/A","N/A","Grey Fox Games","2501","N/A","N/A",20,"309408","508177","","2021-11-00","",""
"After the Empire","Standalone","For Sale","USD",99,"N/A","N/A","Grey Fox Games","2501","N/A","N/A",40,"200511","551174","","2021-00-00","",""
"Last Light","Standalone","Demo","N/A","N/A","N/A","N/A","Grey Fox Games","2501","N/A","N/A",168,"315727","519860","","2023-04-00","",""
"HeroQuest: The Frozen Horror","Expansion","Demo","N/A","N/A","N/A","N/A","Avalon Hill","Hall E","N/A","N/A",15,"367079","624277","","2022-08-01","",""
"Skate Summer","Standalone","For Sale","USD",50,"N/A","N/A","Pandasaurus Games","215","N/A","N/A",22,"353815","592961","PAN202124","2022-09-00","",""
"Nacho Pile","Standalone","For Sale","USD",20,"N/A","N/A","Pandasaurus Games","215","N/A","N/A",13,"366327","622731","","2022-09-07","",""
"Wildstyle","Standalone","For Sale","USD",40,"N/A","N/A","Pandasaurus Games","215","N/A","N/A",8,"366782","623684","","2022-09-14","",""
"Skull Canyon: Ski Fest","Standalone","For Sale","USD",40,"N/A","N/A","Pandasaurus Games","215","N/A","N/A",11,"352201","0",,,,""
"The LOOP: The Revenge of Fauxzilla","Expansion","For Sale","USD",25,"N/A","N/A","Pandasaurus Games","215","N/A","N/A",27,"338324","583851","PAN202123","2022-06-00","",""
"Sobek: 2 Players","Standalone","For Sale","USD",30,"N/A","N/A","Pandasaurus Games","215","N/A","N/A",21,"332944","601126","PAN202122","2022-05-25","",""
"Dwellings of Eldervale","Standalone","For Sale","USD",100,"N/A","N/A","Breaking Games","2329","N/A","N/A",52,"271055","604358","","0000-00-00","Q3 2022",""
"Mansplaining","Standalone","Demo","N/A","N/A","N/A","N/A","Breaking Games","2329","N/A","N/A",8,"356245","598616","","2022-00-00","",""
"Kroma","Standalone","Demo","N/A","N/A","N/A","N/A","Breaking Games","2329","N/A","N/A",8,"334098","555967","","2022-00-00","",""
"Master Dater","Standalone","Demo","N/A","N/A","N/A","N/A","(Self-Published)","","N/A","N/A",8,"360377","606460","","2022-12-00","",""
"Asking for Trobils","Standalone","For Sale","USD",45,"N/A","N/A","Breaking Games","2329","N/A","N/A",27,"156442","343755","","2017-00-00","Q2 2017",""
